Date,open,high,low,close,adj_close,volume
2000-03-22,109.15625,109.25,107.8125,108.578125,62.57870101928711,2434800
2000-03-23,108.375,111.5,108.25,111.125,64.04652404785156,1894400
2000-03-24,110.53125,112.46875,110.28125,111.125,64.04652404785156,1903400
2000-03-27,111.34375,111.90625,109.6875,109.8125,63.29016876220703,1431300
2000-03-28,109.125,110.984375,109.125,109.375,63.037925720214844,1575100
2000-03-29,109.84375,111.21875,108.9375,110.75,63.830467224121094,1426600
2000-03-30,109.875,111.5,108.875,110.0625,63.43421173095703,3573300
2000-03-31,110.796875,111.25,109.0625,109.4375,63.073944091796875,1103400
2000-04-03,109.3125,112.6875,109.125,112.6875,64.94703674316406,1411100
2000-04-04,112.5625,114.34375,106.34375,111.6875,64.37076568603516,6635600
2000-04-05,110.3125,112.3125,109.890625,110.375,63.61429977416992,3400700
2000-04-06,111.375,112.21875,110.375,111.421875,64.2176742553711,2279700
2000-04-07,111.96875,111.984375,110.5625,110.90625,63.92047882080078,1027100
2000-04-10,111.21875,112.984375,110.90625,112.0625,64.58688354492188,1833500
2000-04-11,112.25,113.734375,110.84375,113.25,65.27134704589844,3624800
2000-04-12,113.875,114.53125,110.5,110.515625,63.695369720458984,3620700
2000-04-13,111.359375,111.5625,108.75,109.03125,62.8398551940918,4333100
2000-04-14,107.4375,108.25,101.515625,102.515625,59.08457565307617,4518600
2000-04-17,102.875,106.03125,102.25,106.0,61.092769622802734,5978400
2000-04-18,106.46875,107.78125,105.890625,107.0625,61.70518493652344,1576900
2000-04-19,107.4375,108.0625,106.328125,106.8125,61.56108093261719,1536500
2000-04-20,107.0625,108.78125,106.84375,108.78125,62.72221755981445,1886300
2000-04-24,107.0,109.25,106.75,108.875,62.7762565612793,1714200
2000-04-25,109.71875,111.625,108.78125,111.28125,64.1636734008789,2798800
2000-04-26,111.5625,111.5625,108.9375,109.0,62.848304748535156,2051700
2000-04-27,107.09375,109.5,107.09375,108.375,62.48796844482422,1656700
2000-04-28,109.375,109.5,107.0,107.5625,62.01946258544922,1166000
2000-05-01,107.96875,109.34375,107.15625,108.125,62.34381103515625,1385800
2000-05-02,107.5,108.234375,106.8125,107.0625,61.73116683959961,705000
2000-05-03,106.515625,106.71875,103.75,104.8125,60.43384552001953,2333500
2000-05-04,105.28125,105.28125,103.78125,104.3125,60.14556884765625,1154900
2000-05-05,103.3125,105.890625,103.3125,105.84375,61.0284538269043,1352100
2000-05-08,105.265625,106.375,105.0,105.9375,61.082576751708984,665500
2000-05-09,106.0625,106.9375,105.0,105.375,60.7581787109375,1194600
2000-05-10,104.53125,105.09375,102.625,103.3125,59.568965911865234,1832600
2000-05-11,104.0,105.90625,103.875,105.75,60.974395751953125,1342700
2000-05-12,106.0,106.78125,105.75,106.25,61.26268005371094,999400
2000-05-15,106.46875,108.25,106.0625,108.203125,62.388851165771484,721400
2000-05-16,108.875,109.78125,108.1875,109.3125,63.02848815917969,1155300
2000-05-17,108.3125,108.6875,107.5625,107.75,62.12758255004883,896000
2000-05-18,108.015625,108.8125,107.40625,107.4375,61.947383880615234,931300
2000-05-19,106.5625,107.03125,105.515625,106.5625,61.539676666259766,1394200
2000-05-22,106.125,106.34375,103.625,105.53125,60.944114685058594,1233400
2000-05-23,105.59375,105.6875,104.015625,104.4375,60.312496185302734,715700
2000-05-24,104.734375,105.6875,103.46875,105.4375,60.88999557495117,1256700
2000-05-25,105.71875,105.8125,102.5625,103.5,59.77109146118164,1199600
2000-05-26,103.46875,103.984375,102.53125,103.125,59.5545539855957,918800
2000-05-30,104.125,105.5,103.53125,105.4375,60.88999557495117,822500
2000-05-31,105.03125,106.09375,105.0,105.3125,60.817771911621094,476100
2000-06-01,105.984375,107.0,105.34375,106.5,61.50362014770508,791900
2000-06-02,108.75,108.96875,107.515625,107.515625,62.090087890625,751000
2000-06-05,107.375,108.734375,107.375,108.25,62.514217376708984,750600
2000-06-06,107.5,107.984375,107.0625,107.640625,62.16229248046875,392700
2000-06-07,107.375,108.6875,107.03125,108.34375,62.568363189697266,895300
2000-06-08,107.71875,107.71875,106.375,106.78125,61.6660270690918,847900
2000-06-09,107.71875,107.71875,105.890625,106.265625,61.36824417114258,818500
2000-06-12,106.640625,106.6875,105.65625,105.71875,61.05242919921875,429700
2000-06-13,105.1875,106.703125,104.875,106.5,61.50362014770508,954000
2000-06-14,106.921875,107.484375,106.40625,107.25,61.93667984008789,614900
2000-06-15,107.125,107.75,106.640625,106.84375,61.70208740234375,647700
2000-06-16,107.046875,107.15625,104.515625,104.515625,60.39032745361328,3000700
2000-06-19,104.765625,106.0625,104.328125,105.59375,61.01333999633789,930300
2000-06-20,105.40625,105.4375,104.0625,104.75,60.52581787109375,1360800
2000-06-21,104.3125,105.25,104.140625,104.9375,60.634220123291016,599800
2000-06-22,104.59375,105.03125,103.375,104.0,60.09249496459961,888200
2000-06-23,104.21875,104.984375,103.78125,104.4375,60.34521484375,726800
2000-06-26,104.9375,105.96875,104.71875,105.96875,61.23002243041992,1014800
2000-06-27,105.65625,106.25,105.09375,105.375,60.88701248168945,415600
2000-06-28,105.75,106.453125,105.078125,105.375,60.88701248168945,516900
2000-06-29,104.609375,105.3125,103.625,104.25,60.23688888549805,444300
2000-06-30,103.546875,104.5,103.34375,104.375,60.30913543701172,655200
2000-07-03,104.75,105.96875,104.34375,105.96875,61.23002243041992,267700
2000-07-05,105.359375,105.875,104.640625,105.0,60.670249938964844,785200
2000-07-06,105.34375,105.453125,104.0625,105.09375,60.72441101074219,330700
2000-07-07,105.5625,106.75,105.15625,106.328125,61.437652587890625,634500
2000-07-10,106.0625,107.21875,106.0625,106.5,61.537017822265625,387500
2000-07-11,106.46875,108.234375,106.28125,107.25,61.970298767089844,1001400
2000-07-12,108.15625,108.59375,107.546875,107.8125,62.29537582397461,977100
2000-07-13,108.53125,108.6875,107.625,108.0,62.40371322631836,1176200
2000-07-14,108.1875,108.4375,107.625,108.25,62.54816818237305,551300
2000-07-17,107.875,108.6875,107.5625,108.0,62.40371322631836,690600
2000-07-18,107.5625,108.0,107.03125,107.625,62.18704605102539,347600
2000-07-19,107.5625,108.15625,106.9375,107.1875,61.934242248535156,764300
2000-07-20,107.8125,109.09375,107.8125,109.09375,63.03569412231445,657900
2000-07-21,108.015625,108.34375,107.0,107.0,61.91335678100586,471000
2000-07-24,107.375,107.75,106.6875,106.8125,61.8047981262207,414300
2000-07-25,107.34375,107.5,106.6875,106.78125,61.786739349365234,275600
2000-07-26,106.53125,106.75,105.390625,105.5,61.045372009277344,406500
2000-07-27,105.578125,106.484375,105.15625,106.03125,61.35271453857422,804400
2000-07-28,106.265625,106.5,104.53125,105.0,60.75601577758789,523100
2000-07-31,105.4375,106.0,104.875,105.0,60.75601577758789,352300
2000-08-01,105.53125,106.3125,105.046875,106.0,61.334693908691406,385600
2000-08-02,105.90625,107.25,105.875,107.0,61.91335678100586,724600
2000-08-03,106.09375,107.484375,106.046875,106.9375,61.87711715698242,658400
2000-08-04,107.125,107.734375,106.640625,107.5,62.20257568359375,880100
2000-08-07,107.78125,109.03125,107.359375,108.625,62.85361862182617,1176900
2000-08-08,108.5625,109.96875,108.34375,109.65625,63.45028305053711,807200
2000-08-09,109.40625,109.796875,108.90625,109.125,63.14289474487305,1227000
2000-08-10,109.015625,109.59375,108.84375,109.21875,63.19711685180664,429800
2000-08-11,109.21875,110.78125,109.15625,110.34375,63.84812545776367,1093800
2000-08-14,110.28125,111.96875,110.09375,111.71875,64.64364624023438,1212700
2000-08-15,111.484375,111.5,110.625,110.9375,64.19166564941406,1258400
2000-08-16,111.03125,111.3125,109.765625,111.0625,64.26398468017578,1050000
2000-08-17,110.015625,111.109375,110.015625,110.84375,64.13742065429688,590600
2000-08-18,110.9375,110.9375,109.96875,110.4375,63.97273635864258,349000
2000-08-21,110.9375,111.125,110.21875,111.125,64.37104034423828,755100
2000-08-22,111.078125,112.0,111.0,111.546875,64.61537170410156,1054000
2000-08-23,111.1875,111.875,110.65625,111.5,64.58818817138672,602900
2000-08-24,111.40625,112.125,111.15625,112.03125,64.8959732055664,408400
2000-08-25,111.875,112.25,111.53125,112.234375,65.01361083984375,134900
2000-08-28,112.234375,113.328125,112.078125,112.6875,65.27606201171875,531700
2000-08-29,112.4375,112.625,112.0,112.53125,65.18556213378906,327200
2000-08-30,111.6875,112.25,110.9375,111.15625,64.38908386230469,357300
2000-08-31,111.5,113.234375,111.4375,112.46875,65.14933776855469,889600
2000-09-01,112.9375,113.25,112.328125,112.53125,65.18556213378906,302000
2000-09-05,111.9375,113.125,111.8125,112.859375,65.37562561035156,375700
2000-09-06,113.03125,114.09375,113.03125,113.1875,65.56571960449219,715300
2000-09-07,112.78125,113.25,112.265625,112.78125,65.33040618896484,650300
2000-09-08,112.265625,112.78125,111.890625,112.09375,64.93212127685547,419300
2000-09-11,111.96875,113.0,111.40625,112.125,64.9502944946289,765600
2000-09-12,111.9375,113.0625,111.15625,112.90625,65.4028091430664,617600
2000-09-13,112.1875,112.5,111.578125,112.0625,64.9140396118164,353400
2000-09-14,112.1875,112.46875,110.71875,111.015625,64.38980865478516,663000
2000-09-15,110.78125,111.0,108.96875,109.0,63.2206916809082,460400
2000-09-18,109.4375,109.46875,107.859375,108.25,62.78569793701172,1033800
2000-09-19,108.4375,108.4375,107.59375,107.96875,62.622554779052734,714100
2000-09-20,108.0,108.375,105.53125,106.9375,62.02444839477539,3727200
2000-09-21,106.5625,108.0,106.25,106.25,61.6257209777832,1943500
2000-09-22,106.1875,108.875,106.0,108.75,63.07573699951172,1539300
2000-09-25,108.625,108.96875,107.78125,108.09375,62.6950569152832,552100
2000-09-26,107.75,107.90625,106.15625,106.15625,61.57133865356445,711500
2000-09-27,106.875,106.90625,105.78125,106.515625,61.779754638671875,612500
2000-09-28,106.390625,108.625,106.328125,108.34375,62.84006118774414,1042400
2000-09-29,107.9375,108.125,106.625,106.625,61.84323501586914,780400
2000-10-02,106.984375,107.359375,106.34375,107.09375,62.115074157714844,481400
2000-10-03,107.40625,108.78125,107.0,107.03125,62.078819274902344,2242400
2000-10-04,107.5625,108.625,107.15625,107.890625,62.57731628417969,1312100
2000-10-05,107.953125,108.5625,107.1875,107.46875,62.332576751708984,652100
2000-10-06,107.25,107.96875,105.21875,106.1875,61.58945083618164,1306700
2000-10-09,106.03125,106.53125,105.578125,105.796875,61.36286926269531,555100
2000-10-10,106.0,106.390625,104.875,104.90625,60.8463020324707,565500
2000-10-11,104.78125,105.8125,103.5625,104.40625,60.556331634521484,1241600
2000-10-12,104.390625,104.390625,100.265625,100.375,58.21814727783203,2638900
2000-10-13,100.078125,102.25,100.078125,101.875,59.088165283203125,1456700
2000-10-16,102.234375,102.9375,102.015625,102.703125,59.56853103637695,566400
2000-10-17,102.96875,103.15625,100.375,100.59375,58.34507751464844,906200
2000-10-18,99.0,100.8125,96.75,99.78125,57.87379837036133,3011000
2000-10-19,101.25,101.875,100.515625,101.84375,59.07002639770508,1539600
2000-10-20,100.875,102.6875,100.8125,102.375,59.45578384399414,1682500
2000-10-23,102.625,103.609375,102.28125,103.140625,59.9005012512207,866900
2000-10-24,103.25,104.359375,102.84375,103.4375,60.07289123535156,1545400
2000-10-25,103.5625,104.6875,102.71875,102.890625,59.755287170410156,1586400
2000-10-26,103.09375,104.71875,102.515625,103.6875,60.218101501464844,2003600
2000-10-27,104.3125,106.40625,103.75,106.1875,61.66999053955078,1576000
2000-10-30,105.8125,108.6875,105.8125,108.1875,62.83148956298828,4240300
2000-10-31,108.921875,109.921875,107.84375,109.40625,63.53929901123047,4993400
2000-11-01,109.15625,109.921875,108.4375,109.15625,63.39408874511719,3410300
2000-11-02,109.21875,109.625,108.625,108.640625,63.09471130371094,1556300
2000-11-03,109.0,109.0,107.578125,108.21875,62.8496208190918,1663700
2000-11-06,108.46875,110.125,108.21875,110.03125,63.90231704711914,2280300
2000-11-07,109.875,110.0625,109.34375,109.75,63.73894500732422,1136900
2000-11-08,110.09375,110.21875,108.765625,108.765625,63.167301177978516,1464300
2000-11-09,107.9375,108.96875,106.25,108.21875,62.8496208190918,3839200
2000-11-10,107.59375,107.84375,106.0,106.125,61.6336669921875,1602200
2000-11-13,105.0,106.234375,103.75,105.4375,61.23446273803711,3009800
2000-11-14,106.125,107.9375,106.0,107.3125,62.323326110839844,1831200
2000-11-15,106.875,108.25,106.515625,107.3125,62.323326110839844,626600
2000-11-16,106.78125,107.875,106.4375,106.625,61.924102783203125,908100
2000-11-17,106.453125,108.0625,105.53125,106.234375,61.77603530883789,1289700
2000-11-20,105.8125,106.0,104.5,104.6875,60.87648010253906,1087400
2000-11-21,104.96875,105.875,104.1875,105.375,61.27626037597656,814700
2000-11-22,104.625,105.125,103.75,103.875,60.40403366088867,1096100
2000-11-24,104.984375,105.25,104.5625,105.0625,61.09454345703125,535800
2000-11-27,106.1875,106.46875,105.46875,105.875,61.5670166015625,777600
2000-11-28,105.5,106.375,104.9375,105.28125,61.22174835205078,1055900
2000-11-29,105.53125,106.6875,105.0625,105.96875,61.62147903442383,1399600
2000-11-30,105.25,105.9375,102.875,104.40625,60.712947845458984,1858100
2000-12-01,104.9375,105.375,103.40625,103.8125,60.36763000488281,2277400
2000-12-04,103.125,106.21875,103.09375,105.96875,61.62147903442383,1971400
2000-12-05,107.0,109.359375,106.625,108.9375,63.347869873046875,2005200
2000-12-06,108.515625,108.859375,106.265625,106.71875,62.05764389038086,1846600
2000-12-07,106.625,107.125,105.78125,105.984375,61.630638122558594,895600
2000-12-08,107.65625,108.46875,104.34375,104.53125,60.78559875488281,1716200
2000-12-11,106.625,108.1875,106.625,107.59375,62.56648254394531,1062600
2000-12-12,107.03125,108.671875,107.03125,108.125,62.875457763671875,679100
2000-12-13,108.921875,109.4375,107.828125,108.0625,62.83909225463867,813200
2000-12-14,107.3125,107.65625,106.28125,106.671875,62.030418395996094,1241700
2000-12-15,105.75,106.25,103.765625,103.765625,60.40776824951172,2231500
2000-12-18,105.4375,106.796875,105.40625,106.640625,62.08149337768555,2611500
2000-12-19,106.53125,107.90625,105.5625,105.609375,61.48112106323242,1554800
2000-12-20,104.09375,104.90625,102.953125,102.953125,59.93479537963867,2413500
2000-12-21,102.84375,105.25,102.78125,104.9375,61.08995056152344,2508500
2000-12-22,105.5,106.96875,105.21875,106.96875,62.272544860839844,1895200
2000-12-26,106.953125,107.5625,105.96875,107.5,62.58176803588867,933900
2000-12-27,107.0,108.4375,106.3125,108.4375,63.1275749206543,1769600
2000-12-28,107.9375,109.0,107.71875,108.75,63.309478759765625,1100100
2000-12-29,109.15625,109.15625,106.78125,106.78125,62.16335678100586,1552800
2001-01-02,107.1875,107.75,105.59375,106.40625,61.945064544677734,1468300
2001-01-03,106.40625,112.5,105.625,109.53125,63.76433563232422,4409300
2001-01-04,109.140625,110.40625,108.75,109.234375,63.59148025512695,1516600
2001-01-05,108.1875,108.40625,106.25,106.28125,61.87227249145508,1633900
2001-01-08,106.0,107.125,105.125,106.3125,61.89042282104492,1450200
2001-01-09,106.9375,106.96875,105.15625,105.4375,61.38115310668945,1313100
2001-01-10,105.125,106.59375,104.59375,106.59375,62.05424118041992,1700300
2001-01-11,106.375,106.53125,105.25,105.9375,61.672149658203125,1605100
2001-01-12,105.53125,106.25,104.625,105.34375,61.32652282714844,1645800
2001-01-16,105.25,106.78125,104.8125,106.4375,61.9632453918457,1052400
2001-01-17,107.234375,107.375,105.453125,105.96875,61.690399169921875,2434700
2001-01-18,106.3125,107.484375,105.59375,106.71875,62.12697982788086,1189400
2001-01-19,107.125,107.125,105.5625,105.5625,61.52244567871094,1057700
2001-01-22,105.75,106.4375,105.0625,106.125,61.850257873535156,851400
2001-01-23,105.625,106.921875,105.53125,106.5,62.06887435913086,1362700
2001-01-24,106.53125,106.96875,106.21875,106.34375,61.97779846191406,634400
2001-01-25,106.6875,107.9375,106.4375,107.3125,62.542320251464844,1228900
2001-01-26,107.125,107.59375,106.1875,106.625,62.14169692993164,1536000
2001-01-29,106.61000061035156,107.36000061035156,106.1500015258789,107.0999984741211,62.418575286865234,613500
2001-01-30,107.23999786376953,109.05000305175781,106.80000305175781,108.7300033569336,63.368526458740234,1213200
2001-01-31,109.0,109.5,108.30000305175781,108.66999816894531,63.333492279052734,1740200
2001-02-01,108.72000122070312,110.25,108.4000015258789,110.0199966430664,64.12035369873047,1743700
2001-02-02,109.80000305175781,110.38999938964844,108.5,108.62999725341797,63.3101921081543,1936700
2001-02-05,108.87000274658203,109.88999938964844,108.75,109.80000305175781,63.99209213256836,1516200
2001-02-06,109.30000305175781,110.4800033569336,109.30000305175781,109.58000183105469,63.86387634277344,1184400
2001-02-07,109.48999786376953,110.23999786376953,109.11000061035156,109.62000274658203,63.887245178222656,1712100
2001-02-08,109.8499984741211,109.87999725341797,108.70999908447266,108.7300033569336,63.368526458740234,1213800
2001-02-09,108.5,109.0,107.66999816894531,108.0199966430664,62.954734802246094,1531700
2001-02-12,108.08000183105469,109.69000244140625,108.02999877929688,109.62999725341797,63.89302444458008,1267200
2001-02-13,109.69999694824219,110.4000015258789,109.04000091552734,109.27999877929688,63.6890869140625,2354500
2001-02-14,109.36000061035156,109.36000061035156,108.01000213623047,108.27999877929688,63.106204986572266,1814400
2001-02-15,108.69999694824219,109.43000030517578,108.30999755859375,109.33999633789062,63.72398376464844,925400
2001-02-16,107.77999877929688,108.54000091552734,107.20999908447266,108.1500015258789,63.12567901611328,1561500
2001-02-20,108.4000015258789,109.0999984741211,107.30999755859375,107.44999694824219,62.71711349487305,1179800
2001-02-21,107.1500015258789,107.48999786376953,105.0999984741211,105.30000305175781,61.46220779418945,1815400
2001-02-22,105.5999984741211,105.8499984741211,103.80000305175781,105.6500015258789,61.666500091552734,2671700
2001-02-23,105.0999984741211,105.19999694824219,103.0,104.55000305175781,61.02446746826172,2489200
2001-02-26,104.9000015258789,106.69999694824219,104.26000213623047,106.69999694824219,62.27940368652344,1267800
2001-02-27,106.27999877929688,107.19999694824219,105.5999984741211,106.5999984741211,62.22100830078125,2046300
2001-02-28,106.75,107.0999984741211,104.2699966430664,105.0,61.287105560302734,2859200
2001-03-01,104.44999694824219,105.0999984741211,103.11000061035156,104.68000030517578,61.100345611572266,2547100
2001-03-02,103.5199966430664,105.98999786376953,103.01000213623047,104.80000305175781,61.170352935791016,2799900
2001-03-05,105.25,105.88999938964844,104.88999938964844,105.56999969482422,61.619815826416016,1067900
2001-03-06,106.5,107.13999938964844,105.80999755859375,106.1500015258789,61.95835494995117,1794900
2001-03-07,106.80000305175781,107.5999984741211,106.30000305175781,107.44999694824219,62.71711349487305,2587600
2001-03-08,107.01000213623047,108.77999877929688,107.01000213623047,108.61000061035156,63.394187927246094,2447400
2001-03-09,108.0,108.0,105.75,106.1500015258789,61.95835494995117,3106100
2001-03-12,105.44999694824219,107.83999633789062,101.4000015258789,101.9000015258789,59.477657318115234,4689200
2001-03-13,102.55000305175781,103.25,101.0999984741211,102.86000061035156,60.038047790527344,6299600
2001-03-14,100.25,102.30000305175781,99.12999725341797,100.19000244140625,58.479618072509766,9402900
2001-03-15,101.23999786376953,101.31999969482422,99.9000015258789,100.4000015258789,58.60213088989258,3576900
2001-03-16,99.6500015258789,100.61000061035156,98.1500015258789,98.37999725341797,57.509605407714844,4029600
2001-03-19,98.91000366210938,100.0,97.91000366210938,99.75,58.31049346923828,4135000
2001-03-20,100.05000305175781,100.69999694824219,96.94999694824219,96.95999908447266,56.67947006225586,4743300
2001-03-21,96.95999908447266,97.31999969482422,94.5,94.80000305175781,55.41685104370117,7788600
2001-03-22,94.5,95.04000091552734,91.0,93.44999694824219,54.62764358520508,12445300
2001-03-23,94.48999786376953,95.48999786376953,93.30000305175781,95.30000305175781,55.709129333496094,6343300
2001-03-26,96.0,97.44999694824219,95.79000091552734,97.19999694824219,56.819847106933594,5740500
2001-03-27,96.69999694824219,99.5999984741211,96.4000015258789,99.19000244140625,57.98307800292969,7042500
2001-03-28,98.4000015258789,98.7300033569336,97.0,97.66000366210938,57.08875274658203,5380800
2001-03-29,97.05000305175781,98.97000122070312,96.80000305175781,98.13999938964844,57.3692741394043,5104700
2001-03-30,98.31999969482422,99.29000091552734,97.55000305175781,99.13999938964844,57.95390701293945,5053600
2001-04-02,98.4000015258789,99.97000122070312,97.0199966430664,97.38999938964844,56.93086242675781,8406800
2001-04-03,97.05000305175781,97.19999694824219,94.25,94.30000305175781,55.12453079223633,6530700
2001-04-04,94.5,96.6500015258789,93.76000213623047,95.30999755859375,55.71498107910156,5376800
2001-04-05,97.23999786376953,99.48999786376953,97.0999984741211,99.38999938964844,58.10004425048828,5670100
2001-04-06,98.5,98.80000305175781,97.05000305175781,98.19999694824219,57.404354095458984,5727900
2001-04-09,99.44000244140625,99.48999786376953,97.70999908447266,98.81999969482422,57.76685333251953,3701300
2001-04-10,98.30000305175781,101.79000091552734,98.30000305175781,100.97000122070312,59.023624420166016,8755900
2001-04-11,102.48999786376953,102.5,99.5999984741211,100.18000030517578,58.56178283691406,4623500
2001-04-12,99.5,101.7300033569336,99.0,101.69999694824219,59.450374603271484,3777300
2001-04-16,101.0,101.97000122070312,100.5,100.9800033569336,59.029502868652344,2164100
2001-04-17,100.7699966430664,102.44999694824219,100.70999908447266,102.25,59.771907806396484,3424200
2001-04-18,103.25,107.44999694824219,103.11000061035156,106.41999816894531,62.2094841003418,8816500
2001-04-19,106.4000015258789,107.2300033569336,105.69999694824219,107.18000030517578,62.65382385253906,3677200
2001-04-20,106.0,106.66999816894531,105.26000213623047,105.94999694824219,61.98393249511719,2753000
2001-04-23,105.3499984741211,105.8499984741211,104.80000305175781,105.1500015258789,61.515926361083984,2296500
2001-04-24,105.61000061035156,106.4800033569336,104.44999694824219,104.80000305175781,61.3111572265625,2812900
2001-04-25,105.0999984741211,106.55000305175781,104.44999694824219,106.45999908447266,62.28228759765625,2232600
2001-04-26,106.69999694824219,107.79000091552734,106.29000091552734,107.0199966430664,62.60990524291992,2626400
2001-04-27,107.6500015258789,108.29000091552734,107.0999984741211,108.2300033569336,63.31779479980469,3045100
2001-04-30,108.48999786376953,109.12000274658203,107.0999984741211,107.22000122070312,62.726951599121094,3978100
2001-05-01,107.44999694824219,109.0999984741211,107.30000305175781,109.0,63.76820373535156,3892600
2001-05-02,109.05000305175781,109.48999786376953,107.95999908447266,108.69000244140625,63.5869026184082,4863600
2001-05-03,108.0,108.19000244140625,107.2699966430664,108.13999938964844,63.265113830566406,3190400
2001-05-04,106.94999694824219,109.80999755859375,106.7699966430664,109.80000305175781,64.23631286621094,5031000
2001-05-07,109.44999694824219,110.02999877929688,108.94999694824219,109.22000122070312,63.8969841003418,2489400
2001-05-08,109.63999938964844,109.63999938964844,108.19999694824219,108.80999755859375,63.657142639160156,3099900
2001-05-09,108.30000305175781,109.31999969482422,108.0999984741211,108.61000061035156,63.540130615234375,2595900
2001-05-10,109.73999786376953,109.94999694824219,109.11000061035156,109.26000213623047,63.92036056518555,2157800
2001-05-11,109.11000061035156,109.37000274658203,107.83999633789062,108.52999877929688,63.49324417114258,3418400
2001-05-14,108.3499984741211,108.98999786376953,108.11000061035156,108.98999786376953,63.76245880126953,2258600
2001-05-15,109.0999984741211,109.75,108.13999938964844,109.22000122070312,63.8969841003418,3467400
2001-05-16,108.4000015258789,112.6500015258789,108.3499984741211,112.45999908447266,65.79244995117188,8124000
2001-05-17,112.4000015258789,113.63999938964844,112.1500015258789,112.87999725341797,66.0382080078125,5072100
2001-05-18,112.55000305175781,113.16999816894531,112.05999755859375,113.1500015258789,66.30128479003906,3790100
2001-05-21,113.0,113.5999984741211,112.1500015258789,113.30000305175781,66.38916015625,4280900
